Date,Country,JCVIPriorityGroup,Population,PopulationQF,Dose,CumulativeNumberVaccinated,CumulativePercentCoverage,CumulativePercentCoverageQF,AgeBand
20210330,S92000003,1 - Care Home Staff,50000,,Dose 1,51109,102.218,,16 years and over
20210330,S92000003,1 - Care Home Staff,50000,,Dose 2,40847,81.694,,16 years and over
20210330,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,338752,,z,16 years and over
20210330,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,210893,,z,16 years and over
20210330,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,93380,88.923170685255,,16 years and over
20210330,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,71797,68.370281491639,,16 years and over
20210330,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,93394,79.170940533209,,16 years and over
20210330,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,55390,46.9546051795024,,16 years and over
20210330,S92000003,4 - Clinically Extremely Vulnerable,182277,,Dose 1,170250,93.4018005562962,,16 years and over
20210330,S92000003,4 - Clinically Extremely Vulnerable,182277,,Dose 2,16712,9.16846338265387,,16 years and over
20210330,S92000003,6 - 16 to 64 year olds with underlying health conditions,763735,,Dose 1,640846,83.9094712171106,,16 years and over
20210330,S92000003,6 - 16 to 64 year olds with underlying health conditions,763735,,Dose 2,53731,7.03529365552188,,16 years and over
20210330,S92000003,6 - Unpaid Carers,,:,Dose 1,108027,,z,16 years and over
20210330,S92000003,6 - Unpaid Carers,,:,Dose 2,2150,,z,16 years and over
20210331,S92000003,1 - All Care Home Residents,,:,Dose 1,34131,,z,16 years and over
20210331,S92000003,1 - All Care Home Residents,,:,Dose 2,28597,,z,16 years and over
20210331,S92000003,1 - Care Home Residents - Older Adults,28144,,Dose 1,27207,96.6706935758954,,16 years and over
20210331,S92000003,1 - Care Home Residents - Older Adults,28144,,Dose 2,24520,87.1233655486072,,16 years and over
20210331,S92000003,1 - Care Home Staff,50000,,Dose 1,51252,102.504,,16 years and over
20210331,S92000003,1 - Care Home Staff,50000,,Dose 2,41292,82.584,,16 years and over
20210331,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,340660,,z,16 years and over
20210331,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,219553,,z,16 years and over
20210331,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,93499,89.0364910676875,,16 years and over
20210331,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,73219,69.7244124481012,,16 years and over
20210331,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,93676,79.4099944898911,,16 years and over
20210331,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,57529,48.7678548722079,,16 years and over
20210331,S92000003,4 - Clinically Extremely Vulnerable,181980,,Dose 1,170204,93.5289592262886,,16 years and over
20210331,S92000003,4 - Clinically Extremely Vulnerable,181980,,Dose 2,21320,11.7155731399055,,16 years and over
20210331,S92000003,6 - 16 to 64 year olds with underlying health conditions,763579,,Dose 1,644170,84.3619324261144,,16 years and over
20210331,S92000003,6 - 16 to 64 year olds with underlying health conditions,763579,,Dose 2,56594,7.41167580564683,,16 years and over
20210331,S92000003,6 - Unpaid Carers,,:,Dose 1,115269,,z,16 years and over
20210331,S92000003,6 - Unpaid Carers,,:,Dose 2,2338,,z,16 years and over
20210405,S92000003,1 - All Care Home Residents,,:,Dose 1,34222,,z,16 years and over
20210405,S92000003,1 - All Care Home Residents,,:,Dose 2,28781,,z,16 years and over
20210405,S92000003,1 - Care Home Residents - Older Adults,28144,,Dose 1,27219,96.71333144,,16 years and over
20210405,S92000003,1 - Care Home Residents - Older Adults,28144,,Dose 2,24628,87.50710631,,16 years and over
20210405,S92000003,1 - Care Home Staff,50000,,Dose 1,51685,103.37,,16 years and over
20210405,S92000003,1 - Care Home Staff,50000,,Dose 2,42697,85.394,,16 years and over
20210405,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,344578,,z,16 years and over
20210405,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,239685,,z,16 years and over
20210405,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,93831,89.35264541,,16 years and over
20210405,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,76183,72.54694702,,16 years and over
20210405,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,94297,79.93642182,,16 years and over
20210405,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,63229,53.59979655,,16 years and over
20210405,S92000003,4 - Clinically Extremely Vulnerable,181980,,Dose 1,170484,93.68282229,,16 years and over
20210405,S92000003,4 - Clinically Extremely Vulnerable,181980,,Dose 2,27844,15.30058248,,16 years and over
20210405,S92000003,6 - 16 to 64 year olds with underlying health conditions,763579,,Dose 1,650108,85.13958608,,16 years and over
20210405,S92000003,6 - 16 to 64 year olds with underlying health conditions,763579,,Dose 2,64194,8.406988668,,16 years and over
20210405,S92000003,6 - Unpaid Carers,,:,Dose 1,131669,,z,16 years and over
20210405,S92000003,6 - Unpaid Carers,,:,Dose 2,2954,,z,16 years and over
20210406,S92000003,1 - All Care Home Residents,,:,Dose 1,34251,,z,16 years and over
20210406,S92000003,1 - All Care Home Residents,,:,Dose 2,28859,,z,16 years and over
20210406,S92000003,1 - Care Home Residents - Older Adults,28144,,Dose 1,27220,96.716884593519,,16 years and over
20210406,S92000003,1 - Care Home Residents - Older Adults,28144,,Dose 2,24677,87.6812109152928,,16 years and over
20210406,S92000003,1 - Care Home Staff,50000,,Dose 1,51771,103.542,,16 years and over
20210406,S92000003,1 - Care Home Staff,50000,,Dose 2,43013,86.026,,16 years and over
20210406,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,345824,,z,16 years and over
20210406,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,245573,,z,16 years and over
20210406,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,93914,89.4316839980193,,16 years and over
20210406,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,76933,73.2611511065402,,16 years and over
20210406,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,94424,80.0440808714449,,16 years and over
20210406,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,64557,54.7255541898021,,16 years and over
20210406,S92000003,4 - Clinically Extremely Vulnerable,181980,,Dose 1,170535,93.7108473458622,,16 years and over
20210406,S92000003,4 - Clinically Extremely Vulnerable,181980,,Dose 2,29189,16.0396746895263,,16 years and over
20210406,S92000003,6 - 16 to 64 year olds with underlying health conditions,763579,,Dose 1,651058,85.2640001885856,,16 years and over
20210406,S92000003,6 - 16 to 64 year olds with underlying health conditions,763579,,Dose 2,65954,8.63748217276798,,16 years and over
20210406,S92000003,6 - Unpaid Carers,,:,Dose 1,137644,,z,16 years and over
20210406,S92000003,6 - Unpaid Carers,,:,Dose 2,3082,,z,16 years and over
20210407,S92000003,1 - All Care Home Residents,,:,Dose 1,34280,,z,16 years and over
20210407,S92000003,1 - All Care Home Residents,,:,Dose 2,28901,,z,16 years and over
20210407,S92000003,1 - Care Home Residents - Older Adults,28144,,Dose 1,27222,96.7239909039227,,16 years and over
20210407,S92000003,1 - Care Home Residents - Older Adults,28144,,Dose 2,24705,87.7806992609437,,16 years and over
20210407,S92000003,1 - Care Home Staff,50000,,Dose 1,51855,103.71,,16 years and over
20210407,S92000003,1 - Care Home Staff,50000,,Dose 2,43290,86.58,,16 years and over
20210407,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,347022,,z,16 years and over
20210407,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,251387,,z,16 years and over
20210407,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,94009,89.522149849541,,16 years and over
20210407,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,77693,73.984877918714,,16 years and over
20210407,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,94546,80.1475013775272,,16 years and over
20210407,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,65940,55.8979358284237,,16 years and over
20210407,S92000003,4 - Clinically Extremely Vulnerable,181980,,Dose 1,170581,93.7361248488845,,16 years and over
20210407,S92000003,4 - Clinically Extremely Vulnerable,181980,,Dose 2,31332,17.2172766238048,,16 years and over
20210407,S92000003,6 - 16 to 64 year olds with underlying health conditions,763579,,Dose 1,651678,85.3451967641855,,16 years and over
20210407,S92000003,6 - 16 to 64 year olds with underlying health conditions,763579,,Dose 2,67800,8.87923842850576,,16 years and over
20210407,S92000003,6 - Unpaid Carers,,:,Dose 1,141724,,z,16 years and over
20210407,S92000003,6 - Unpaid Carers,,:,Dose 2,3204,,z,16 years and over
20210408,S92000003,1 - All Care Home Residents,,:,Dose 1,34338,,z,16 years and over
20210408,S92000003,1 - All Care Home Residents,,:,Dose 2,29024,,z,16 years and over
20210408,S92000003,1 - Care Home Residents - Older Adults,27986,,Dose 1,27073,96.7376545415565,,16 years and over
20210408,S92000003,1 - Care Home Residents - Older Adults,27986,,Dose 2,24655,88.0976202386908,,16 years and over
20210408,S92000003,1 - Care Home Staff,50000,,Dose 1,51924,103.848,,16 years and over
20210408,S92000003,1 - Care Home Staff,50000,,Dose 2,43532,87.064,,16 years and over
20210408,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,347995,,z,16 years and over
20210408,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,256005,,z,16 years and over
20210408,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,94101,89.6097588846989,,16 years and over
20210408,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,78360,74.6200434236087,,16 years and over
20210408,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,94673,80.2551604289408,,16 years and over
20210408,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,67013,56.8075276565083,,16 years and over
20210408,S92000003,4 - Clinically Extremely Vulnerable,181722,,Dose 1,170434,93.7883140181156,,16 years and over
20210408,S92000003,4 - Clinically Extremely Vulnerable,181722,,Dose 2,33890,18.6493655143571,,16 years and over
20210408,S92000003,6 - 16 to 64 year olds with underlying health conditions,763457,,Dose 1,652305,85.440961311508,,16 years and over
20210408,S92000003,6 - 16 to 64 year olds with underlying health conditions,763457,,Dose 2,69465,9.09874426457548,,16 years and over
20210408,S92000003,6 - Unpaid Carers,,:,Dose 1,145456,,z,16 years and over
20210408,S92000003,6 - Unpaid Carers,,:,Dose 2,3324,,z,16 years and over
20210409,S92000003,1 - All Care Home Residents,,:,Dose 1,34331,,z,16 years and over
20210409,S92000003,1 - All Care Home Residents,,:,Dose 2,29132,,z,16 years and over
20210409,S92000003,1 - Care Home Residents - Older Adults,27986,,Dose 1,27076,96.7483741870935,,16 years and over
20210409,S92000003,1 - Care Home Residents - Older Adults,27986,,Dose 2,24749,88.4335024655185,,16 years and over
20210409,S92000003,1 - Care Home Staff,50000,,Dose 1,51982,103.964,,16 years and over
20210409,S92000003,1 - Care Home Staff,50000,,Dose 2,43856,87.712,,16 years and over
20210409,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,347920,,z,16 years and over
20210409,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,262151,,z,16 years and over
20210409,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,94233,89.735458804708,,16 years and over
20210409,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,79566,75.7684836018741,,16 years and over
20210409,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,94902,80.4492858051117,,16 years and over
20210409,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,68326,57.9205696604925,,16 years and over
20210409,S92000003,4 - Clinically Extremely Vulnerable,181722,,Dose 1,170553,93.8537986594909,,16 years and over
20210409,S92000003,4 - Clinically Extremely Vulnerable,181722,,Dose 2,37109,20.4207525781138,,16 years and over
20210409,S92000003,6 - 16 to 64 year olds with underlying health conditions,763457,,Dose 1,653299,85.5711585590282,,16 years and over
20210409,S92000003,6 - 16 to 64 year olds with underlying health conditions,763457,,Dose 2,72056,9.43812159689413,,16 years and over
20210409,S92000003,6 - Unpaid Carers,,:,Dose 1,152679,,z,16 years and over
20210409,S92000003,6 - Unpaid Carers,,:,Dose 2,3505,,z,16 years and over
20210410,S92000003,1 - All Care Home Residents,,:,Dose 1,34345,,z,16 years and over
20210410,S92000003,1 - All Care Home Residents,,:,Dose 2,29196,,z,16 years and over
20210410,S92000003,1 - Care Home Residents - Older Adults,27986,,Dose 1,27079,96.7590938326306,,16 years and over
20210410,S92000003,1 - Care Home Residents - Older Adults,27986,,Dose 2,24809,88.6478953762596,,16 years and over
20210410,S92000003,1 - Care Home Staff,50000,,Dose 1,52064,104.128,,16 years and over
20210410,S92000003,1 - Care Home Staff,50000,,Dose 2,44076,88.152,,16 years and over
20210410,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,348664,,z,16 years and over
20210410,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,264257,,z,16 years and over
20210410,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,94333,89.8306860168362,,16 years and over
20210410,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,79770,75.9627471146155,,16 years and over
20210410,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,95065,80.5874623829102,,16 years and over
20210410,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,68819,58.338490230153,,16 years and over
20210410,S92000003,4 - Clinically Extremely Vulnerable,181722,,Dose 1,170604,93.8818635057946,,16 years and over
20210410,S92000003,4 - Clinically Extremely Vulnerable,181722,,Dose 2,39880,21.9456092272812,,16 years and over
20210410,S92000003,6 - 16 to 64 year olds with underlying health conditions,763457,,Dose 1,653943,85.6555117053089,,16 years and over
20210410,S92000003,6 - 16 to 64 year olds with underlying health conditions,763457,,Dose 2,73578,9.63747794571272,,16 years and over
20210410,S92000003,6 - Unpaid Carers,,:,Dose 1,156482,,z,16 years and over
20210410,S92000003,6 - Unpaid Carers,,:,Dose 2,3629,,z,16 years and over
20210411,S92000003,1 - All Care Home Residents,,:,Dose 1,34353,,z,16 years and over
20210411,S92000003,1 - All Care Home Residents,,:,Dose 2,29213,,z,16 years and over
20210411,S92000003,1 - Care Home Residents - Older Adults,27986,,Dose 1,27080,96.7626670478096,,16 years and over
20210411,S92000003,1 - Care Home Residents - Older Adults,27986,,Dose 2,24820,88.6872007432288,,16 years and over
20210411,S92000003,1 - Care Home Staff,50000,,Dose 1,52107,104.214,,16 years and over
20210411,S92000003,1 - Care Home Staff,50000,,Dose 2,44177,88.354,,16 years and over
20210411,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 1,350064,,z,16 years and over
20210411,S92000003,2 - Any Frontline Health and Social Care Worker,,:,Dose 2,267634,,z,16 years and over
20210411,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 1,94382,89.877347350779,,16 years and over
20210411,S92000003,2 - Specified Frontline Health Care Workers,105012,,Dose 2,80052,76.2312878528168,,16 years and over
20210411,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 1,95158,80.6662993260713,,16 years and over
20210411,S92000003,2 - Specified Frontline Social Care Workers,117965,,Dose 2,69183,58.6470563302675,,16 years and over
20210411,S92000003,4 - Clinically Extremely Vulnerable,181722,,Dose 1,170639,93.9011236944343,,16 years and over
